"YYYYMMDD","ShadowRate","TermPremium-2Y","TermPremium-5Y","TermPremium-7Y","TermPremium-10Y","TermPremium-15Y","TermPremium-20Y","ExpectedRate-2Y","ExpectedRate-5Y","ExpectedRate-7Y","ExpectedRate-10Y","ExpectedRate-15Y","ExpectedRate-20Y"
20130319,-2.4529,-0.055,0.0149,0.1548,0.3639,0.5743,0.7289,0.1,0.1011,0.1202,0.2271,0.5247,0.8321
20130321,-2.4519,-0.055,0.0189,0.14,0.3506,0.561,0.6992,0.1,0.1011,0.12,0.2264,0.523,0.8298
20130322,-2.4506,-0.055,0.0189,0.1251,0.3363,0.5476,0.6694,0.1,0.1011,0.1199,0.2257,0.5214,0.8276
20130325,-2.4486,-0.061,0.0189,0.1302,0.3328,0.5319,0.6314,0.1,0.1011,0.1198,0.2252,0.5201,0.8256
20130326,-2.4458,-0.061,0.0149,0.1203,0.3192,0.536,0.65,0.1,0.1011,0.1197,0.2248,0.519,0.824
20130327,-2.4425,-0.061,0.0089,0.1153,0.2945,0.5109,0.6303,0.1,0.1011,0.1197,0.2245,0.5181,0.8227
20130328,-2.4383,-0.054,0.0159,0.1153,0.2896,0.4904,0.6043,0.1,0.1011,0.1197,0.2244,0.5176,0.8217
20130329,-2.4326,-0.043,0.0299,0.1622,0.3394,0.4984,0.5847,0.1,0.1011,0.1198,0.2246,0.5176,0.8213
20130401,-2.4262,-0.045,0.0359,0.163,0.34,0.5412,0.6187,0.1,0.1011,0.12,0.225,0.5178,0.8213
20130402,-2.4203,-0.044,0.0399,0.1689,0.3398,0.5271,0.5869,0.1,0.1011,0.1201,0.2252,0.5179,0.8211
20130403,-2.4145,-0.044,0.0358,0.1537,0.3296,0.5191,0.5922,0.1,0.1012,0.1203,0.2254,0.5179,0.8208
20130404,-2.4088,-0.042,0.0298,0.1006,0.2164,0.3111,0.3556,0.1,0.1012,0.1204,0.2256,0.5179,0.8204
20130405,-2.3977,-0.018,0.0788,0.2582,0.307,0.3321,0.3475,0.1,0.1012,0.1208,0.227,0.5199,0.8225
20130408,-2.3825,-0.006,0.0827,0.2304,0.2958,0.3745,0.4335,0.1,0.1013,0.1216,0.2292,0.5235,0.8265
20130409,-2.3645,0.008,0.0966,0.1995,0.2989,0.4228,0.4942,0.1,0.1014,0.1225,0.2321,0.5282,0.8318
20130410,-2.3447,0.023,0.1685,0.2594,0.3496,0.4833,0.548,0.1,0.1015,0.1236,0.2354,0.5337,0.838
20130411,-2.3251,0.019,0.1033,0.1972,0.3162,0.4998,0.5878,0.1,0.1017,0.1248,0.2388,0.5392,0.8442
20130412,-2.3055,0.029,0.1542,0.295,0.3807,0.5453,0.6256,0.1,0.1018,0.126,0.2423,0.5447,0.8504
20130415,-2.2874,0.03,0.169,0.3179,0.4026,0.5763,0.672,0.1,0.102,0.1271,0.2454,0.5497,0.856
20130416,-2.2718,0.03,0.1609,0.276,0.347,0.5362,0.6406,0.1,0.1021,0.128,0.248,0.5538,0.8604
20130417,-2.2575,0.03,0.1468,0.2771,0.3536,0.5527,0.6687,0.1,0.1022,0.1289,0.2504,0.5573,0.8643
20130418,-2.2449,0.03,0.1366,0.2463,0.3366,0.5107,0.6336,0.1,0.1024,0.1297,0.2524,0.5603,0.8674
20130419,-2.2326,0.025,0.1215,0.2356,0.3297,0.4619,0.5716,0.1,0.1025,0.1304,0.2543,0.5631,0.8704
20130422,-2.2193,0.025,0.1274,0.2607,0.3555,0.4957,0.6081,0.1,0.1026,0.1313,0.2565,0.5663,0.8739
20130423,-2.206,0.02,0.1233,0.2338,0.3303,0.4674,0.5766,0.1,0.1027,0.1322,0.2587,0.5696,0.8774
20130424,-2.1917,0.02,0.1261,0.2378,0.3388,0.4796,0.6035,0.1,0.1029,0.1332,0.2612,0.5734,0.8815
20130425,-2.1769,0.023,0.1339,0.2278,0.3211,0.4607,0.6002,0.1,0.1031,0.1342,0.2639,0.5773,0.8858
20130426,-2.161,0.024,0.1447,0.2346,0.3271,0.4632,0.5924,0.1,0.1033,0.1354,0.2669,0.5818,0.8906
20130430,-2.1441,0.022,0.1465,0.2462,0.3409,0.4733,0.594,0.1,0.1035,0.1368,0.2701,0.5867,0.896
20130501,-2.1265,0.015,0.1312,0.2228,0.3173,0.448,0.5662,0.1,0.1038,0.1382,0.2737,0.592,0.9018
20130502,-2.107,0.011,0.1129,0.1861,0.2852,0.4269,0.5495,0.1,0.1041,0.1399,0.2778,0.5981,0.9085
20130507,-2.0849,0.012,0.1285,0.223,0.3153,0.4516,0.5734,0.1,0.1045,0.142,0.2827,0.6054,0.9166
20130508,-2.0608,0.013,0.1241,0.2206,0.3098,0.4484,0.5783,0.1,0.1049,0.1444,0.2882,0.6136,0.9257
20130509,-2.0345,0.013,0.1245,0.2179,0.3045,0.444,0.5739,0.1,0.1055,0.1471,0.2945,0.623,0.9361
20130510,-2.0054,0.013,0.1808,0.3196,0.3982,0.5104,0.6152,0.1,0.1062,0.1504,0.3018,0.6336,0.9478
20130513,-1.9758,0.025,0.232,0.3932,0.4686,0.5774,0.655,0.1,0.107,0.1538,0.3094,0.6446,0.96
20130514,-1.9475,0.035,0.2972,0.4747,0.5362,0.6298,0.6743,0.1,0.1078,0.1573,0.3168,0.6552,0.9717
20130515,-1.9224,0.035,0.3224,0.4975,0.5445,0.6464,0.6731,0.1,0.1086,0.1605,0.3235,0.6646,0.9819
20130516,-1.9008,0.03,0.2947,0.4597,0.5139,0.6266,0.6646,0.1,0.1093,0.1633,0.3291,0.6724,0.9904
20130517,-1.8818,0.03,0.267,0.4121,0.4718,0.6007,0.6541,0.1,0.11,0.1659,0.3342,0.6793,0.9979
20130520,-1.8637,0.031,0.2994,0.4697,0.5101,0.6302,0.6732,0.1,0.1106,0.1683,0.3389,0.6858,1.0048
20130521,-1.848,0.031,0.3098,0.4905,0.5389,0.6496,0.6802,0.1,0.1112,0.1705,0.3431,0.6914,1.0108
20130522,-1.8353,0.025,0.3003,0.4888,0.5397,0.6653,0.6887,0.1,0.1117,0.1722,0.3463,0.6957,1.0153
20130523,-1.8257,0.02,0.2539,0.4236,0.4864,0.6174,0.6548,0.1,0.1121,0.1734,0.3486,0.6986,1.0182
20130524,-1.817,0.025,0.2646,0.4424,0.4914,0.6109,0.6471,0.1,0.1124,0.1746,0.3506,0.7011,1.0209
20130527,-1.809,0.025,0.2542,0.4324,0.4876,0.5896,0.6269,0.1,0.1128,0.1756,0.3524,0.7034,1.0231
20130528,-1.8011,0.031,0.3009,0.4894,0.5507,0.6363,0.6555,0.1,0.1131,0.1766,0.3543,0.7057,1.0255
20130529,-1.7954,0.042,0.3267,0.5157,0.5816,0.6549,0.6572,0.1,0.1133,0.1773,0.3554,0.7071,1.0268
20130530,-1.7931,0.043,0.2897,0.4576,0.5335,0.6251,0.6396,0.1,0.1133,0.1774,0.3555,0.7069,1.0264
20130531,-1.7927,0.039,0.2557,0.4428,0.51,0.588,0.6007,0.1,0.1133,0.1772,0.355,0.706,1.0253
20130603,-1.7924,0.029,0.2008,0.371,0.4546,0.535,0.562,0.1,0.1132,0.177,0.3544,0.705,1.024
20130604,-1.7895,0.024,0.2257,0.4298,0.5142,0.6047,0.6338,0.1,0.1133,0.1772,0.3548,0.7053,1.0242
20130605,-1.7871,0.019,0.1986,0.3996,0.495,0.5996,0.6428,0.1,0.1134,0.1774,0.355,0.7054,1.0242
20130606,-1.7846,0.019,0.2005,0.3764,0.4758,0.5704,0.6167,0.1,0.1135,0.1776,0.3552,0.7056,1.0243
20130607,-1.781,0.02,0.1914,0.37,0.4901,0.5746,0.6071,0.1,0.1136,0.178,0.3559,0.7064,1.0249
20130610,-1.7762,0.025,0.1862,0.3614,0.476,0.5743,0.6178,0.1,0.1138,0.1786,0.357,0.7077,1.0262
20130611,-1.7701,0.025,0.2139,0.3996,0.5075,0.6134,0.6458,0.1,0.1141,0.1794,0.3585,0.7096,1.0282
20130612,-1.7645,0.025,0.2357,0.4248,0.5121,0.6207,0.653,0.1,0.1143,0.1802,0.3599,0.7113,1.03
20130613,-1.7602,0.03,0.2435,0.4242,0.4972,0.6055,0.6388,0.1,0.1145,0.1808,0.3608,0.7125,1.0312
20130614,-1.7568,0.03,0.2153,0.3798,0.4525,0.5797,0.6351,0.1,0.1147,0.1812,0.3615,0.7133,1.0319
20130617,-1.7528,0.03,0.2122,0.3903,0.4715,0.5946,0.6469,0.1,0.1148,0.1817,0.3625,0.7144,1.0331
20130618,-1.7487,0.03,0.202,0.3697,0.4566,0.5784,0.6437,0.1,0.115,0.1823,0.3634,0.7156,1.0343
20130619,-1.7437,0.03,0.2017,0.363,0.4453,0.5717,0.6561,0.1,0.1153,0.183,0.3647,0.7173,1.0359
20130620,-1.7376,0.029,0.2214,0.398,0.4676,0.5996,0.6888,0.1,0.1156,0.184,0.3664,0.7194,1.0382
20130621,-1.7319,0.034,0.2401,0.4381,0.504,0.6275,0.7086,0.1,0.1159,0.1849,0.368,0.7215,1.0404
20130624,-1.7277,0.034,0.2329,0.4345,0.5089,0.6462,0.7242,0.1,0.1161,0.1855,0.3691,0.7228,1.0418
20130625,-1.7256,0.034,0.2228,0.4293,0.4946,0.6118,0.6849,0.1,0.1162,0.1857,0.3694,0.7232,1.0421
20130626,-1.7243,0.039,0.2228,0.4312,0.4945,0.5977,0.6669,0.1,0.1162,0.1858,0.3695,0.7233,1.0421
20130627,-1.7233,0.042,0.1968,0.3911,0.4664,0.5778,0.6501,0.1,0.1162,0.1859,0.3696,0.7232,1.0419
20130628,-1.7215,0.037,0.1927,0.3919,0.4751,0.5814,0.6538,0.1,0.1163,0.1861,0.3699,0.7236,1.0422
20130701,-1.7188,0.038,0.2176,0.4275,0.5085,0.6127,0.689,0.1,0.1164,0.1865,0.3705,0.7243,1.043
20130702,-1.717,0.038,0.2135,0.4283,0.5181,0.6273,0.7016,0.1,0.1165,0.1867,0.3709,0.7247,1.0434
20130703,-1.7164,0.033,0.2035,0.4203,0.5092,0.6264,0.7069,0.1,0.1165,0.1867,0.3708,0.7246,1.0431
20130704,-1.7169,0.033,0.2075,0.4105,0.4906,0.5991,0.6817,0.1,0.1165,0.1865,0.3704,0.7239,1.0423
20130705,-1.7178,0.033,0.2036,0.4058,0.4852,0.5959,0.6866,0.1,0.1164,0.1862,0.3698,0.7231,1.0414
20130708,-1.7189,0.034,0.2147,0.4351,0.5098,0.6218,0.7097,0.1,0.1163,0.1859,0.3692,0.7222,1.0403
20130709,-1.7216,0.029,0.2049,0.4217,0.4989,0.6045,0.6935,0.1,0.1161,0.1853,0.3681,0.7205,1.0385
20130710,-1.7252,0.029,0.1952,0.4005,0.4844,0.5915,0.6958,0.1,0.1158,0.1845,0.3666,0.7185,1.0362
20130711,-1.7293,0.025,0.1804,0.3563,0.453,0.5588,0.6763,0.1,0.1156,0.1837,0.365,0.7162,1.0337
20130712,-1.7324,0.025,0.1846,0.352,0.4542,0.5615,0.6833,0.1,0.1154,0.183,0.3638,0.7145,1.0317
20130716,-1.7349,0.03,0.1918,0.3595,0.4612,0.569,0.689,0.1,0.1152,0.1825,0.3628,0.713,1.03
20130717,-1.7372,0.03,0.1819,0.351,0.4562,0.5603,0.6785,0.1,0.1151,0.182,0.3618,0.7117,1.0285
20130718,-1.7391,0.03,0.1761,0.3374,0.444,0.5625,0.6838,0.1,0.1149,0.1816,0.361,0.7105,1.0272
20130719,-1.7404,0.03,0.1751,0.3327,0.4436,0.5673,0.6898,0.1,0.1149,0.1813,0.3604,0.7097,1.0262
20130722,-1.7414,0.03,0.1612,0.315,0.4321,0.5551,0.6816,0.1,0.1148,0.181,0.3599,0.7089,1.0254
20130723,-1.7415,0.03,0.1612,0.311,0.4202,0.5603,0.6909,0.1,0.1148,0.181,0.3598,0.7087,1.0251
20130724,-1.7407,0.03,0.1602,0.301,0.4171,0.5602,0.6909,0.1,0.1148,0.181,0.3599,0.7088,1.0251
20130725,-1.7391,0.029,0.1811,0.3307,0.4407,0.5897,0.7044,0.1,0.1149,0.1813,0.3603,0.7093,1.0256
20130726,-1.7381,0.029,0.1751,0.3226,0.4315,0.5805,0.6822,0.1,0.1149,0.1814,0.3605,0.7095,1.0258
20130729,-1.7371,0.029,0.1821,0.3275,0.4364,0.5863,0.682,0.1,0.1149,0.1815,0.3606,0.7097,1.026
20130730,-1.7365,0.019,0.176,0.3275,0.4363,0.5813,0.677,0.1,0.115,0.1815,0.3607,0.7097,1.026
20130731,-1.736,0.019,0.177,0.3284,0.4363,0.5813,0.681,0.1,0.115,0.1816,0.3607,0.7097,1.026
20130801,-1.7358,0.019,0.177,0.3345,0.4363,0.5814,0.6772,0.1,0.115,0.1815,0.3607,0.7096,1.0258
20130802,-1.7358,0.019,0.193,0.3605,0.4505,0.5967,0.6865,0.1,0.115,0.1815,0.3605,0.7093,1.0255
20130805,-1.737,0.014,0.1731,0.3268,0.418,0.5735,0.6744,0.1,0.1149,0.1812,0.36,0.7085,1.0246
20130806,-1.7383,0.014,0.1772,0.3331,0.4286,0.5873,0.6973,0.1,0.1148,0.1809,0.3594,0.7077,1.0237
20130807,-1.7403,0.009,0.1673,0.3005,0.4014,0.5694,0.6896,0.1,0.1147,0.1805,0.3586,0.7066,1.0224
20130808,-1.7421,0.009,0.1735,0.3009,0.4022,0.5525,0.6649,0.1,0.1145,0.1801,0.3578,0.7055,1.0211
20130809,-1.7435,0.009,0.1735,0.3022,0.4018,0.5494,0.6609,0.1,0.1145,0.1798,0.3572,0.7046,1.0201
20130812,-1.7444,0.01,0.1786,0.3034,0.3972,0.541,0.6446,0.1,0.1144,0.1796,0.3568,0.704,1.0194
20130813,-1.7447,0.01,0.1636,0.2935,0.3834,0.5323,0.6309,0.1,0.1144,0.1795,0.3566,0.7037,1.0191
20130814,-1.7437,0.01,0.1746,0.3144,0.4042,0.559,0.6487,0.1,0.1144,0.1796,0.3568,0.704,1.0193
20130815,-1.7427,0.01,0.1645,0.3052,0.3949,0.5647,0.6624,0.1,0.1145,0.1798,0.3571,0.7043,1.0196
20130816,-1.7415,0.01,0.1715,0.3251,0.4096,0.5744,0.672,0.1,0.1145,0.1799,0.3574,0.7046,1.02
20130819,-1.7408,0.01,0.1765,0.337,0.4155,0.5792,0.6719,0.1,0.1145,0.18,0.3575,0.7048,1.0201
20130820,-1.7409,0.01,0.1715,0.3121,0.3966,0.5614,0.6591,0.1,0.1145,0.1799,0.3574,0.7046,1.0199
20130821,-1.7409,0.01,0.1705,0.3021,0.3867,0.5516,0.6634,0.1,0.1145,0.1799,0.3573,0.7044,1.0196
20130822,-1.7406,0.011,0.1865,0.3241,0.4018,0.5667,0.6764,0.1,0.1145,0.1799,0.3572,0.7043,1.0196
20130823,-1.7409,0.011,0.1945,0.3442,0.4169,0.581,0.6848,0.1,0.1145,0.1798,0.3571,0.704,1.0192
20130826,-1.7425,0.011,0.1926,0.3445,0.4186,0.5788,0.6818,0.1,0.1144,0.1795,0.3564,0.7032,1.0182
20130827,-1.7454,0.011,0.1808,0.321,0.4006,0.5613,0.6704,0.1,0.1142,0.179,0.3554,0.7017,1.0166
20130828,-1.7488,0.011,0.166,0.2927,0.3768,0.534,0.6453,0.1,0.114,0.1783,0.3542,0.7,1.0147
20130829,-1.7516,0.014,0.1581,0.2832,0.3668,0.5164,0.6288,0.1,0.1139,0.1778,0.3532,0.6986,1.0132
20130830,-1.753,0.015,0.1532,0.2895,0.3823,0.5281,0.6397,0.1,0.1138,0.1775,0.3527,0.6979,1.0123
20130902,-1.7536,0.016,0.1602,0.3106,0.4036,0.5435,0.6541,0.1,0.1138,0.1774,0.3524,0.6975,1.0119
20130903,-1.7541,0.016,0.1653,0.3277,0.4118,0.5588,0.6814,0.1,0.1137,0.1773,0.3522,0.6972,1.0116
20130904,-1.7551,0.016,0.1703,0.3319,0.4162,0.5654,0.692,0.1,0.1137,0.1771,0.3518,0.6966,1.011
20130905,-1.7572,0.017,0.1704,0.3333,0.4169,0.5664,0.6852,0.1,0.1136,0.1767,0.3511,0.6956,1.0098
20130906,-1.7603,0.017,0.1856,0.3409,0.434,0.5829,0.7049,0.1,0.1134,0.1761,0.35,0.6941,1.0081
20130909,-1.7655,0.018,0.1669,0.2978,0.4018,0.5514,0.6796,0.1,0.1131,0.1752,0.3482,0.6916,1.0054
20130910,-1.7714,0.018,0.1542,0.2738,0.3847,0.5301,0.6607,0.1,0.1128,0.1742,0.3463,0.6889,1.0023
20130911,-1.7771,0.019,0.1605,0.2758,0.3916,0.5378,0.6726,0.1,0.1125,0.1732,0.3444,0.6862,0.9994
20130912,-1.7831,0.019,0.1488,0.2768,0.3816,0.5316,0.6667,0.1,0.1122,0.1722,0.3424,0.6834,0.9963
20130913,-1.7894,0.019,0.1531,0.2788,0.3817,0.5345,0.6749,0.1,0.1119,0.1712,0.3403,0.6805,0.9931
20130917,-1.7962,0.015,0.1494,0.277,0.3739,0.5246,0.6664,0.1,0.1116,0.17,0.3381,0.6774,0.9896
20130918,-1.8035,0.015,0.1497,0.2721,0.3723,0.523,0.6691,0.1,0.1113,0.1689,0.3357,0.674,0.9859
20130919,-1.8113,0.01,0.1321,0.2444,0.3408,0.4825,0.6241,0.1,0.1109,0.1676,0.3332,0.6705,0.9819
20130920,-1.8182,0,0.1454,0.2615,0.363,0.4957,0.6286,0.1,0.1106,0.1665,0.331,0.6673,0.9784
20130924,-1.8251,-0.004,0.1317,0.2396,0.3462,0.4758,0.6051,0.1,0.1103,0.1654,0.3288,0.6642,0.9749
20130925,-1.8312,0.001,0.1259,0.2405,0.3481,0.4735,0.5951,0.1,0.1101,0.1645,0.3269,0.6615,0.9719
20130926,-1.8364,0.001,0.1321,0.2563,0.3697,0.4959,0.6208,0.1,0.1099,0.1637,0.3253,0.6591,0.9692
20130927,-1.8419,0,0.1263,0.2481,0.3614,0.4923,0.6185,0.1,0.1097,0.1629,0.3236,0.6567,0.9665
20130930,-1.8474,0.007,0.1336,0.255,0.3631,0.4918,0.6173,0.1,0.1094,0.162,0.3219,0.6542,0.9637
20131001,-1.8534,0.008,0.1328,0.2459,0.3419,0.4744,0.6022,0.1,0.1092,0.1611,0.3201,0.6516,0.9608
20131002,-1.8593,0,0.123,0.2377,0.3287,0.448,0.5731,0.1,0.109,0.1603,0.3183,0.649,0.9579
20131003,-1.8643,-0.003,0.1092,0.2234,0.3252,0.4352,0.5576,0.1,0.1088,0.1596,0.3168,0.6468,0.9554
20131004,-1.8679,-0.003,0.1133,0.23,0.3413,0.4518,0.5683,0.1,0.1087,0.159,0.3157,0.6452,0.9537
20131007,-1.8708,-0.004,0.1104,0.2224,0.3331,0.464,0.5776,0.1,0.1086,0.1586,0.3149,0.644,0.9524
20131008,-1.8732,-0.004,0.1145,0.2297,0.3428,0.48,0.5898,0.1,0.1085,0.1583,0.3142,0.643,0.9512
20131009,-1.8758,-0.004,0.1206,0.233,0.3436,0.4711,0.577,0.1,0.1084,0.158,0.3134,0.6419,0.95
20131010,-1.8784,-0.009,0.1207,0.2344,0.3443,0.4762,0.5782,0.1,0.1083,0.1576,0.3127,0.6408,0.9488
20131011,-1.8813,-0.009,0.1248,0.2358,0.3462,0.4794,0.5845,0.1,0.1082,0.1572,0.3118,0.6396,0.9475
20131015,-1.8846,-0.005,0.1319,0.2482,0.3571,0.4967,0.6051,0.1,0.1081,0.1568,0.3109,0.6383,0.9459
20131016,-1.8892,-0.005,0.115,0.2339,0.3344,0.4737,0.5852,0.1,0.108,0.1561,0.3096,0.6363,0.9438
20131017,-1.8941,0,0.1112,0.2245,0.3269,0.4608,0.5876,0.1,0.1078,0.1555,0.3081,0.6342,0.9414
20131018,-1.8992,0,0.1054,0.2092,0.3183,0.4389,0.5669,0.1,0.1076,0.1548,0.3067,0.6321,0.9391
20131021,-1.9036,0,0.1015,0.2158,0.3246,0.4457,0.578,0.1,0.1075,0.1542,0.3054,0.6303,0.937
20131022,-1.9077,0.001,0.1016,0.2113,0.3217,0.4434,0.5629,0.1,0.1074,0.1537,0.3043,0.6286,0.9351
20131023,-1.9115,0.001,0.0958,0.2008,0.3078,0.4299,0.5466,0.1,0.1072,0.1532,0.3032,0.6271,0.9334
20131024,-1.9144,0.001,0.0958,0.2062,0.3136,0.4361,0.5609,0.1,0.1072,0.1528,0.3024,0.6259,0.9321
20131025,-1.9168,0.002,0.1019,0.2125,0.3192,0.443,0.576,0.1,0.1071,0.1525,0.3018,0.625,0.931
20131028,-1.919,0.002,0.103,0.2127,0.3208,0.4439,0.5769,0.1,0.107,0.1523,0.3012,0.6241,0.9301
20131029,-1.9212,-0.002,0.096,0.204,0.3154,0.4498,0.5919,0.1,0.107,0.152,0.3006,0.6232,0.9291
20131030,-1.9235,-0.003,0.0921,0.1873,0.297,0.4316,0.5738,0.1,0.1069,0.1517,0.3,0.6224,0.9282
20131031,-1.9251,-0.003,0.0921,0.1905,0.3034,0.4372,0.5835,0.1,0.1069,0.1515,0.2996,0.6218,0.9275
20131101,-1.9264,-0.003,0.0882,0.1906,0.3037,0.4427,0.599,0.1,0.1068,0.1514,0.2993,0.6213,0.927
20131105,-1.9275,-0.004,0.0932,0.2027,0.315,0.4551,0.6004,0.1,0.1068,0.1513,0.299,0.6209,0.9266
20131106,-1.9289,-0.004,0.0982,0.2149,0.3203,0.4555,0.5979,0.1,0.1068,0.1511,0.2987,0.6205,0.9261
20131107,-1.9306,-0.009,0.0943,0.1931,0.3008,0.4362,0.5797,0.1,0.1067,0.1509,0.2982,0.6198,0.9253
20131108,-1.9321,-0.009,0.0943,0.1953,0.2961,0.4217,0.5623,0.1,0.1067,0.1507,0.2979,0.6193,0.9247
20131111,-1.9329,-0.01,0.0983,0.2024,0.2973,0.42,0.5625,0.1,0.1067,0.1506,0.2977,0.619,0.9245
20131112,-1.9331,-0.01,0.0984,0.2104,0.3063,0.43,0.5765,0.1,0.1066,0.1506,0.2977,0.619,0.9245
20131113,-1.9329,-0.01,0.1033,0.2163,0.3112,0.4308,0.5853,0.1,0.1067,0.1507,0.2978,0.6192,0.9247
20131114,-1.9326,-0.005,0.0943,0.2063,0.3071,0.4206,0.586,0.1,0.1067,0.1507,0.2979,0.6194,0.925
20131115,-1.9317,-0.005,0.1053,0.2401,0.3407,0.4501,0.6034,0.1,0.1067,0.1509,0.2983,0.6199,0.9256
20131118,-1.9313,-0.005,0.1063,0.233,0.3415,0.4537,0.603,0.1,0.1067,0.151,0.2985,0.6203,0.926
20131119,-1.9314,-0.005,0.0983,0.215,0.3285,0.4496,0.6029,0.1,0.1067,0.151,0.2985,0.6204,0.9261
20131120,-1.9316,-0.005,0.0943,0.219,0.3235,0.4386,0.5899,0.1,0.1067,0.151,0.2985,0.6204,0.9261
20131121,-1.9317,-0.005,0.0943,0.233,0.3375,0.4496,0.6018,0.1,0.1067,0.151,0.2985,0.6204,0.9262
20131122,-1.9321,-0.005,0.0943,0.233,0.3375,0.4496,0.6038,0.1,0.1067,0.151,0.2985,0.6204,0.9262
20131125,-1.9327,-0.005,0.0993,0.2401,0.3476,0.4607,0.6189,0.1,0.1067,0.1509,0.2984,0.6203,0.9261
20131126,-1.9339,-0.005,0.0913,0.2172,0.3279,0.4421,0.6003,0.1,0.1067,0.1508,0.2981,0.6199,0.9257
20131127,-1.935,-0.004,0.0844,0.2054,0.3131,0.4225,0.5777,0.1,0.1066,0.1506,0.2979,0.6195,0.9253
20131128,-1.9354,-0.012,0.0784,0.2064,0.3132,0.4275,0.5828,0.1,0.1066,0.1506,0.2978,0.6195,0.9252
20131129,-1.9351,-0.017,0.0784,0.2063,0.313,0.4272,0.5834,0.1,0.1066,0.1507,0.298,0.6198,0.9256
20131202,-1.934,-0.018,0.0793,0.2131,0.3236,0.4377,0.5928,0.1,0.1067,0.1509,0.2984,0.6203,0.9262
20131203,-1.9325,-0.018,0.0843,0.2329,0.3442,0.4509,0.6019,0.1,0.1067,0.1511,0.2988,0.6211,0.9271
20131204,-1.9311,-0.018,0.0842,0.2337,0.3427,0.4412,0.593,0.1,0.1068,0.1513,0.2993,0.6218,0.928
20131205,-1.9294,-0.018,0.0852,0.2385,0.3431,0.4353,0.5871,0.1,0.1068,0.1515,0.2999,0.6227,0.9289
20131206,-1.9272,-0.014,0.1031,0.2692,0.3664,0.4603,0.6139,0.1,0.1069,0.1518,0.3006,0.6237,0.9301
20131209,-1.9256,-0.014,0.094,0.2489,0.3519,0.4455,0.6029,0.1,0.107,0.1521,0.3011,0.6245,0.9311
20131210,-1.9239,-0.014,0.099,0.2497,0.3613,0.4596,0.6209,0.1,0.107,0.1523,0.3017,0.6254,0.9321
20131211,-1.9225,-0.009,0.0959,0.2345,0.3509,0.4588,0.6331,0.1,0.1071,0.1525,0.3021,0.6262,0.9329
20131212,-1.9212,-0.01,0.0919,0.2353,0.3504,0.4492,0.6233,0.1,0.1071,0.1527,0.3026,0.6268,0.9337
20131213,-1.9198,-0.005,0.1019,0.2641,0.3789,0.4734,0.6394,0.1,0.1071,0.1529,0.3031,0.6276,0.9346
20131216,-1.919,-0.005,0.1028,0.2659,0.3786,0.474,0.6409,0.1,0.1072,0.1531,0.3034,0.628,0.9351
20131217,-1.919,-0.005,0.0928,0.2459,0.3566,0.4538,0.6247,0.1,0.1072,0.1531,0.3034,0.6282,0.9353
20131218,-1.9188,0,0.0928,0.2419,0.3495,0.4287,0.5935,0.1,0.1072,0.1531,0.3035,0.6283,0.9355
20131219,-1.9178,0,0.1068,0.2617,0.3691,0.4491,0.6058,0.1,0.1072,0.1533,0.3039,0.6289,0.9362
20131220,-1.9166,0,0.1027,0.2675,0.3737,0.4535,0.6051,0.1,0.1073,0.1535,0.3043,0.6295,0.9369
20131224,-1.9155,0,0.0997,0.2593,0.3693,0.4488,0.6053,0.1,0.1073,0.1537,0.3047,0.6302,0.9377
20131225,-1.914,-0.002,0.1036,0.2741,0.3837,0.463,0.6094,0.1,0.1074,0.1539,0.3053,0.631,0.9386
20131226,-1.9126,-0.002,0.1136,0.2889,0.4013,0.4723,0.6176,0.1,0.1074,0.1541,0.3057,0.6317,0.9394
20131227,-1.9118,-0.002,0.1136,0.2848,0.402,0.4828,0.626,0.1,0.1074,0.1542,0.306,0.6322,0.94
20131230,-1.9119,-0.002,0.1306,0.3167,0.4299,0.5026,0.6438,0.1,0.1074,0.1543,0.3061,0.6324,0.9402
20140106,-1.9136,-0.009,0.1216,0.3049,0.4193,0.4912,0.6324,0.1,0.1074,0.1541,0.3057,0.6318,0.9396
20140107,-1.9166,-0.009,0.1117,0.2803,0.3911,0.4724,0.6157,0.1,0.1073,0.1537,0.3049,0.6306,0.9383
20140108,-1.9202,-0.009,0.1128,0.2867,0.397,0.4657,0.6082,0.1,0.1072,0.1533,0.304,0.6293,0.9368
20140109,-1.9242,-0.009,0.1129,0.2832,0.3931,0.4613,0.6059,0.1,0.1071,0.1528,0.3029,0.6277,0.9351
20140110,-1.9286,-0.009,0.107,0.2778,0.3942,0.463,0.6078,0.1,0.107,0.1522,0.3018,0.626,0.9332
20140114,-1.9334,-0.01,0.0892,0.2344,0.3525,0.4308,0.5839,0.1,0.1068,0.1516,0.3005,0.6242,0.9311
20140115,-1.9374,-0.01,0.0923,0.2448,0.3625,0.4383,0.5945,0.1,0.1067,0.1512,0.2995,0.6227,0.9295
20140116,-1.9408,-0.01,0.1034,0.2502,0.3744,0.4495,0.6089,0.1,0.1066,0.1508,0.2986,0.6215,0.9281
20140117,-1.9444,-0.01,0.1035,0.2506,0.3763,0.4608,0.6243,0.1,0.1065,0.1504,0.2977,0.6202,0.9267
20140120,-1.9483,-0.009,0.0986,0.2431,0.3673,0.4483,0.6179,0.1,0.1064,0.1499,0.2967,0.6187,0.9251
20140121,-1.9524,-0.009,0.1077,0.2666,0.3933,0.4698,0.6326,0.1,0.1063,0.1494,0.2957,0.6172,0.9234
